"Cite as: CAIT Climate Data Explorer. 2017. Washington, DC: World Resources Institute. Available online at: http://cait.wri.org.  Please Note: CAIT data are derived from several sources. Any use of the Land-Use Change and Forestry or Agriculture indicator should be cited as FAO 2016, FAOSTAT Emissions Database. Any use of CO2 emissions from fuel combustion data should be cited as CO2 Emissions from Fuel Combustion, ©OECD/IEA, 2016.",,,,,,,,,,,,,,,,,,,,,
,,Total GHG,,Emissions by Gas excluding LUCF,,,,Emissions by Gas including LUCF,,,Emissions by Sector,,,,,,Emissions by Energy Sub-Sector,,,,
Country,Year,Total GHG Emissions Excluding Land-Use Change and Forestry (MtCO2e),Total GHG Emissions Including Land-Use Change and Forestry (MtCO?e?),Total CO2 (excluding Land-Use Change and Forestry) (MtCO2),Total CH4 (MtCO2e),Total N2O (MtCO2e),Total F-Gas (MtCO2e),Total CO2 (including Land-Use Change and Forestry) (MtCO2),Total CH4 (including Land-Use Change and Forestry) (MtCO2e),Total N2O (including Land-Use Change and Forestry) (MtCO2e),Energy (MtCO2e),Industrial Processes (MtCO2e),Agriculture (MtCO2e),Waste (MtCO2e),Land-Use Change and Forestry (MtCO2),Bunker Fuels (MtCO2),Electricity/Heat (MtCO2),Manufacturing/Construction (MtCO2),Transportation (MtCO2),Other Fuel Combustion (MtCO2e),Fugitive Emissions (MtCO2e)
Sri Lanka,2014,40.75358096,45.24506906,17.677984,18.92798772,3.774008644,0.373600596,22.1194721,18.96298772,3.789008644,20.85209297,1.311584596,5.8228664,12.767037,4.4914881,2.8,6.83,0.99,7.99,5.020439752,0.001653217
Sudan,1990,77.08753751,274.5905996,5.374272,39.63483673,32.07842877,0,164.5523341,72.63183673,37.40642877,10.84519696,0.084272,65.2912061,0.866862444,197.5030621,0.12,0.51,0.67,3.96,5.70451632,0.000680641
Sudan,1991,78.45648164,275.9595437,4.814272,40.58640397,33.05280958,0.00299609,163.9923341,73.58340397,38.38080958,10.1089493,0.08726809,67.3661743,0.894089955,197.5030621,0.12,0.58,0.85,3.13,5.548092469,0.000856829
Sudan,1992,83.80572258,281.3087847,4.554576,43.68661201,35.55854239,0.00599218,163.7326381,76.68361201,40.88654239,9.632701635,0.13056818,73.1211353,0.921317467,197.5030621,0.12,0.51,0.64,3.12,5.361668619,0.001033016
Sudan,1993,87.04685132,284.5499134,3.214576,46.37890744,37.44437961,0.008988269,162.3926381,79.37590744,42.77237961,8.116453972,0.133564269,77.848288,0.948544978,197.5030621,0.11,0.89,0,2.05,5.175244768,0.001209204
Sudan,1994,92.78992426,290.2929864,4.670608,48.62284218,39.48448972,0.011984359,163.8486701,81.61984218,44.81248972,9.440206309,0.092592359,82.2813532,0.975772489,197.5030621,0.13,0.67,0.77,2.98,5.028820917,0.001385392
Sudan,1995,94.0393458,291.5424079,4.504192,49.51295022,40.00722313,0.014980449,163.6822541,82.50995022,45.33522313,8.983958646,0.209172449,83.8432147,1.003,197.5030621,0.14,0.89,0.44,2.79,4.862397066,0.00156158
Sudan,1996,96.02528614,293.1313416,4.290528,51.45624157,40.24864863,0.029867939,162.5005835,84.80024157,45.80064863,10.30563423,0.220395939,84.4692797,1.029976267,197.1060555,0.14,1.02,0.16,2.65,5.084282771,1.401351461
Sudan,1997,101.4123517,308.2357615,5.209232,54.64643032,41.51193393,0.04475543,166.2986418,92.90943032,48.98293393,12.80730982,0.18398743,87.3641019,1.056952534,206.8234098,0.14,1.12,0.54,3.13,5.216168475,2.801141342
Sudan,1998,107.4580705,330.0070472,4.718928,58.79970258,43.87979703,0.059642921,174.2329047,102.5937026,53.12079703,13.8889854,0.158570921,92.3265854,1.083928801,222.5489767,0.13,0.93,0.41,2.98,5.368054179,4.200931223
Sudan,1999,111.9203706,327.6504528,5.203584,61.93453303,44.70772313,0.074530411,168.0606662,105.267533,54.24772313,15.89066099,0.188114411,94.73069,1.110905068,215.7300822,0.32,1.13,0.63,2.42,6.109939884,5.600721104
Sudan,2000,119.4923489,333.4588152,5.55328,66.32390798,47.52574303,0.089417902,171.5607463,106.394908,55.41374303,17.81233657,0.162697902,100.3794331,1.137881334,213.9664663,0.36,1.47,0.53,2.64,6.171825588,7.000510985
Sudan,2001,116.5955539,395.9674,6.115264,65.91295355,44.45074124,0.116595122,255.9381101,91.73895355,48.17374124,19.86821229,0.211859122,95.3538477,1.161634806,279.3718461,0.41,1.52,0.45,3.42,6.229049409,8.239162876
Sudan,2002,128.3436569,464.3612094,7.562592,71.32729822,49.30999436,0.143772342,301.2481445,108.3592982,54.60999436,22.824088,0.246364342,104.0878162,1.185388278,336.0175525,0.43,2.15,0.45,3.91,6.83627323,9.477814767
Sudan,2003,130.0949536,383.7464476,7.775568,73.25322638,48.89520968,0.170949562,237.601062,94.04422638,51.93020968,24.51996371,0.306517562,104.0593306,1.20914175,253.651494,0.62,2.36,0.45,3.79,7.193497051,10.71646666
Sudan,2004,133.8821759,429.427739,8.543888,75.65344045,49.48672069,0.198126782,270.9144511,104.6634405,53.65172069,26.78583942,0.352014782,105.5114265,1.232895222,295.5455631,0.82,2.49,0.48,4.19,7.670720872,11.95511855
Sudan,2005,141.3528748,412.7857754,10.02488,79.22862022,51.87407061,0.225304002,253.7327806,103.4636202,55.36407061,29.77171513,0.390184002,109.934327,1.256648693,271.4329006,1.02,2.75,0.84,4.91,8.077944694,13.19377044
Sudan,2006,137.9360229,324.370415,12.408928,77.56119137,47.68692586,0.278977662,164.0843201,107.9391914,52.06792586,33.28301072,0.377905662,102.9903894,1.284717104,186.4343921,0.89,3.44,1.37,5.94,8.346615612,14.18639511
Sudan,2007,147.3462939,310.4081461,13.411216,81.78252642,51.81990011,0.332651322,147.0170682,107.5185264,55.53990011,35.28430631,0.493867322,110.2553348,1.312785515,163.0618522,0.77,3.51,1.62,6.48,8.49528653,15.17901978
Sudan,2008,147.8734938,345.3975411,14.464576,82.30582786,50.71676497,0.386324982,174.8446233,114.8018279,55.36476497,37.43560191,0.510900982,108.586137,1.340853926,197.5240473,0.85,3.89,1.44,7.7,8.233957448,16.17164446
Sudan,2009,151.2506635,430.9921339,14.96144,84.13362321,51.71560162,0.439998642,239.0109104,132.8896232,58.65160162,38.8068975,0.751438642,110.323405,1.368922336,279.7414704,0.88,3.28,2.28,7.83,8.262628366,17.16426913
Sudan,2010,146.9335039,344.8283027,15.929968,82.49127836,48.01858527,0.493672303,176.3937668,115.1912784,52.74958527,40.18819309,1.453640303,103.8946798,1.396990747,197.8947988,0.91,1.65,3.03,8.83,8.521299284,18.1568938
Sudan,2011,147.6322692,400.3298587,15.514912,83.07893728,48.47924894,0.559171031,220.9195015,124.4399373,54.41124894,39.44759338,2.054083031,104.7014344,1.429158539,252.6975895,1.04,2.2,1.78,8.76,8.426204067,18.29138931
Sudan,2012,112.1326284,360.4064684,13.65,66.4117869,31.4461717,0.624669759,215.65384,106.8817869,37.2461717,39.28699367,0.624669759,70.7596386,1.461326331,248.27384,0.76,2.11,1.67,8.45,8.63110885,18.42588482
Sudan,2013,113.0075618,279.7094342,13.53,66.84975422,31.93763907,0.690168488,152.4708724,91.11775422,35.43063907,39.37639396,0.690168488,71.4475052,1.493494123,166.7018724,0.84,2.13,1.72,8.2,8.766013633,18.56038033
Sudan,2014,114.1944693,234.5546364,13.34,66.95611824,33.14268383,0.755667216,116.4311671,82.03511824,35.33268383,39.39579426,0.755667216,72.5173459,1.525661915,120.3601671,0.84,2.2,1.75,7.9,8.860918417,18.69487584
Suriname,1990,2.918054925,7.440056825,1.769712,0.64332918,0.351570795,0.153442951,6.1127139,0.79532918,0.378570795,1.890076041,0.179090951,0.7792266,0.069661333,4.5220019,,,,,,0.146012041
Suriname,1991,3.255069921,7.777071821,2.05184,0.714177059,0.348483553,0.140569309,6.3948419,0.866177059,0.375483553,2.195416211,0.166217309,0.8234918,0.069944601,4.5220019,,,,,,0.169224211
Suriname,1992,3.350501717,7.872503617,2.066496,0.793840439,0.362469612,0.127695667,6.4094979,0.945840439,0.389469612,2.233284382,0.153343667,0.8936458,0.070227868,4.5220019,,,,,,0.192436382
Suriname,1993,3.272639814,7.794641714,2.040848,0.758004019,0.35896577,0.114822025,6.3838499,0.910004019,0.38596577,2.230848553,0.140470025,0.83081,0.070511136,4.5220019,,,,,,0.215648553
Suriname,1994,3.26680731,7.78880921,2.044512,0.761832798,0.358514128,0.101948383,6.3875139,0.913832798,0.385514128,2.254060723,0.131260383,0.8106919,0.070794404,4.5220019,,,,,,0.238860723
Suriname,1995,3.324193506,7.846195406,2.062832,0.816880778,0.355405987,0.089074741,6.4058339,0.968880778,0.382405987,2.295592894,0.118386741,0.8391362,0.071077671,4.5220019,,,,,,0.262072894
Suriname,1996,3.37219251,7.72627161,2.084816,0.842423287,0.372046027,0.072907197,6.2958951,0.962423287,0.395046027,2.33693532,0.102219197,0.8609326,0.072105393,4.3540791,,,,,,0.28143132
Suriname,1997,3.348255514,7.865043514,2.1068,0.812730295,0.371985567,0.056739652,6.445588,0.963730295,0.398985567,2.378277746,0.086051652,0.810793,0.073133116,4.516788,,,,,,0.300789746
Suriname,1998,3.341001919,8.345106819,2.1068,0.828651603,0.364978207,0.040572108,6.7939049,1.094651603,0.415978207,2.397636172,0.069884108,0.7993209,0.074160838,5.0041049,,,,,,0.320148172
Suriname,1999,3.365133923,7.522833023,2.12512,0.849598112,0.366011247,0.024404564,6.1968191,0.922598112,0.379011247,2.435314598,0.053716564,0.8009141,0.075188561,4.1576991,,,,,,0.339506598
Suriname,2000,2.678428327,6.661776127,1.489312,0.81820962,0.362669687,0.00823702,5.4316598,0.85320962,0.368669687,1.818865025,0.03754902,0.745798,0.076216283,3.9833478,0.07,0.27,0.68,0.29,0.21,0.358865025
Suriname,2001,2.737491187,6.553995287,1.522976,0.846548144,0.357198167,0.010768876,5.3394801,0.846548144,0.357198167,1.847772106,0.043744876,0.7687505,0.077223805,3.8165041,0.07,0.32,0.68,0.3,0.19,0.357772106
Suriname,2002,2.234532046,6.193067746,1.112976,0.766125068,0.342130246,0.013300732,5.0345117,0.797125068,0.348130246,1.436679187,0.046276732,0.6733448,0.078231327,3.9585357,0.09,0.28,0.06,0.43,0.31,0.356679187
Suriname,2003,2.427299706,8.161237906,1.232976,0.827426992,0.351064125,0.015832589,6.4769142,1.243426992,0.425064125,1.555586268,0.048808589,0.743666,0.079238849,5.7339382,0.1,0.36,0.06,0.46,0.32,0.355586268
Suriname,2004,2.564654565,7.429433865,1.392976,0.799338915,0.353975205,0.018364445,5.9887553,1.027338915,0.394975205,1.714493349,0.051340445,0.7185745,0.080246371,4.8647793,0.1,0.47,0.06,0.47,0.35,0.354493349
Suriname,2005,2.807772325,6.962203825,1.682976,0.767859239,0.336040784,0.020896302,5.7544075,0.838859239,0.348040784,2.00340043,0.053872302,0.6692457,0.081253893,4.1544315,0.11,0.7,0.07,0.5,0.38,0.35340043
Suriname,2006,2.706495598,7.192511498,1.532976,0.790027756,0.35974252,0.023749322,5.8459919,0.936027756,0.38674252,1.879722508,0.056725322,0.687872,0.082175768,4.4860159,0.11,0.51,0.07,0.53,0.39,0.379722508
Suriname,2007,2.587552671,6.791966371,1.412976,0.802082272,0.345892057,0.026602342,5.5183897,0.886082272,0.360892057,1.786044585,0.059578342,0.6588321,0.083097644,4.2044137,0.11,0.41,0.07,0.54,0.36,0.406044585
Suriname,2008,2.723821844,7.403538544,1.452976,0.837978288,0.403412193,0.029455362,5.9196927,1.019978288,0.434412193,1.852366662,0.062431362,0.7250043,0.084019519,4.6797167,0.12,0.41,0.07,0.57,0.37,0.432366662
Suriname,2009,2.789255417,8.334216117,1.445648,0.938437705,0.37286133,0.032308382,6.5566087,1.308437705,0.43686133,1.87868874,0.057956382,0.7676689,0.084941395,5.5449607,0.12,0.43,0.06,0.58,0.35,0.45868874
Suriname,2010,3.10254889,6.95818629,1.721984,0.960727121,0.384676366,0.035161402,5.5686214,0.968727121,0.385676366,2.185010817,0.057145402,0.7745294,0.085863271,3.8556374,0.13,0.55,0.07,0.65,0.43,0.485010817
Suriname,2011,3.217258527,7.041244927,1.82664,0.972668381,0.378529691,0.039420455,5.6496264,0.973668381,0.378529691,2.269621808,0.076060455,0.7847872,0.086789063,3.8239864,0.14,0.78,0.06,0.57,0.37,0.479621808
Suriname,2012,3.398940964,8.696072764,2.068624,0.94203334,0.344604115,0.043679509,6.9927558,1.26003334,0.399604115,2.484232799,0.102303509,0.7246899,0.087714856,5.2971318,0.14,0.75,0.08,0.69,0.48,0.474232799
Suriname,2013,3.387184601,8.194818901,2.035952,0.9602127,0.343081339,0.047938562,6.5935863,1.1732127,0.380081339,2.43884379,0.113890562,0.7458096,0.088640649,4.8076343,0.15,0.91,0.06,0.62,0.38,0.46884379
Suriname,2014,3.420517738,8.044648438,2.055952,0.969001859,0.343366263,0.052197616,6.4790827,1.141001859,0.372366263,2.453454781,0.118149616,0.7593469,0.089566442,4.6241307,0.15,0.83,0.07,0.67,0.41,0.463454781
Swaziland,1990,1.986320289,2.219040389,0.425024,1.04600056,0.515295729,0,0.5727441,1.10300056,0.543295729,0.600147893,0,1.0791024,0.307069996,0.2327201,,,,,0.079860183,0.095263709
Swaziland,1991,1.936561486,2.169281586,0.326096,1.087407005,0.522987021,7.14593E-05,0.4738161,1.144407005,0.550987021,0.508131069,7.14593E-05,1.112788,0.315570958,0.2327201,,,,,0.085431714,0.096603355
Swaziland,1992,1.916590382,2.149310482,0.263808,1.112463251,0.540176212,0.000142919,0.4115281,1.169463251,0.568176212,0.452754244,0.000142919,1.1396214,0.324071919,0.2327201,,,,,0.091003244,0.097943001
Swaziland,1993,1.620909278,1.853629378,0.131904,1.022359996,0.466430904,0.000214378,0.2796241,1.079359996,0.494430904,0.32776142,0.000214378,0.9603606,0.332572881,0.2327201,,,,,0.096574774,0.099282646
Swaziland,1994,1.981929375,2.214649475,0.483648,1.051233142,0.446762396,0.000285837,0.6313681,1.108233142,0.474762396,0.686416596,0.000285837,0.9541531,0.341073842,0.2327201,,,,,0.102146304,0.100622292
Swaziland,1995,1.990855571,2.223575671,0.454336,1.077245787,0.458916487,0.000357296,0.6020561,1.134245787,0.486916487,0.664015771,0.000357296,0.9769077,0.349574804,0.2327201,,,,,0.107717834,0.101961937
Swaziland,1996,1.914292701,2.152519801,0.340752,1.11006094,0.462768318,0.000711443,0.4869791,1.17006094,0.494768318,0.56806237,0.000711443,0.9861711,0.359347788,0.2382271,,,,,0.106920859,0.120389511
Swaziland,1997,2.789283631,3.000002431,1.201792,1.129337792,0.457088249,0.00106559,1.3465108,1.174337792,0.478088249,1.446732968,0.00106559,0.9723643,0.369120773,0.2107188,,,,,0.106123884,0.138817084
Swaziland,1998,2.810860461,3.081828661,1.212784,1.139565644,0.45709108,0.001419737,1.3607522,1.219565644,0.50009108,1.475355566,0.001419737,0.9551913,0.378893758,0.2709682,,,,,0.105326909,0.157244657
Swaziland,1999,2.821215291,3.039547791,1.234768,1.146355197,0.438318211,0.001773883,1.3711005,1.199355197,0.467318211,1.514970165,0.001773883,0.9158045,0.388666743,0.2183325,,,,,0.104529934,0.17567223
Swaziland,2000,2.795545521,2.987730121,1.187136,1.166662849,0.439618642,0.00212803,1.3233206,1.205662849,0.456618642,1.484968763,0.00212803,0.910009,0.398439728,0.1921846,,,,,0.103732959,0.194099804
Swaziland,2001,2.657491504,2.890578704,1.139504,1.110231875,0.404994292,0.002761337,1.3335912,1.138231875,0.415994292,1.427491256,0.002761337,0.8207846,0.406454311,0.2330872,,,,,0.104164025,0.183823231
Swaziland,2002,2.636266487,2.866809587,1.124848,1.112661001,0.395362842,0.003394644,1.3113911,1.143661001,0.408362842,1.402989748,0.003394644,0.8154131,0.414468894,0.2305431,,,,,0.10459509,0.173546659
Swaziland,2003,2.628542269,2.838039369,1.04424,1.154595727,0.425678592,0.004027951,1.2107371,1.183595727,0.439678592,1.312536241,0.004027951,0.8894946,0.422483478,0.2094971,,,,,0.105026155,0.163270086
Swaziland,2004,2.630003752,2.888140452,1.029584,1.160196653,0.435561842,0.004661258,1.2077207,1.214196653,0.461561842,1.288034734,0.004661258,0.9068098,0.430498061,0.2581367,,,,,0.10545722,0.152993514
Swaziland,2005,2.638692935,2.897186535,1.014928,1.167939178,0.450531192,0.005294564,1.2174216,1.207939178,0.466531192,1.263533227,0.005294564,0.9313524,0.438512644,0.2584936,,,,,0.105888285,0.142716941
Swaziland,2006,2.580582512,2.821567312,1.014928,1.146621016,0.413027601,0.006005895,1.2159128,1.175621016,0.424027601,1.277011652,0.006005895,0.8524293,0.445135664,0.2409848,,,,,0.108292542,0.15379111
Swaziland,2007,2.698738689,3.167741089,1.06256,1.188851353,0.440610109,0.006717227,1.2665624,1.371851353,0.522610109,1.338122078,0.006717227,0.9021408,0.451758685,0.4690024,,,,,0.110696799,0.16486528
Swaziland,2008,2.738264767,3.186016367,1.095536,1.202786591,0.432513618,0.007428558,1.2932876,1.357786591,0.527513618,1.384576504,0.007428558,0.887878,0.458381705,0.4477516,,,,,0.113101055,0.175939449
Swaziland,2009,2.689553644,2.865637244,1.04424,1.214252428,0.422921327,0.008139889,1.2133236,1.220252428,0.423921327,1.34675893,0.008139889,0.86965,0.465004725,0.1760836,,,,,0.115505312,0.187013618
Swaziland,2010,2.765679421,3.025006921,1.040576,1.264275466,0.451976735,0.00885122,1.2269035,1.315275466,0.473976735,1.356573356,0.00885122,0.9286271,0.471627745,0.2593275,,,,,0.117909569,0.198087787
Swaziland,2011,2.775509456,2.985730856,1.047904,1.270354484,0.44748056,0.009770412,1.2161254,1.299354484,0.46048056,1.367770547,0.009770412,0.920659,0.477309496,0.2102214,,,,,0.119541224,0.200325323
Swaziland,2012,2.957646691,3.222327391,1.20912,1.284414902,0.453422184,0.010689604,1.3948007,1.336414902,0.480422184,1.532855739,0.010689604,0.9311101,0.482991247,0.2646807,,,,,0.121172879,0.20256286
Swaziland,2013,2.859772325,3.148524025,1.088208,1.296236521,0.463719008,0.011608797,1.2859597,1.361236521,0.489719008,1.415812931,0.011608797,0.9436777,0.488672998,0.2887517,,,,,0.122804534,0.204800396
Swaziland,2014,2.96549676,3.21052036,1.201792,1.296432739,0.454744033,0.012527989,1.3728156,1.346432739,0.478744033,1.533266123,0.012527989,0.9253479,0.494354749,0.2450236,,,,,0.12443619,0.207037933
Sweden,1990,67.64219954,47.75401064,53.294768,7.337902217,6.494691743,0.514837581,33.3965791,7.344902217,6.497691743,53.86090087,2.661974288,7.9205816,3.198742785,-19.8881889,3.2,9.77,11.87,19.85,12.28890954,0.081991327
Sweden,1991,68.24275422,48.35456532,54.274464,7.210436503,6.203258075,0.554595643,34.3762751,7.217436503,6.206258075,54.90699954,2.647230958,7.5252443,3.163279423,-19.8881889,3.6,11.94,11.35,19.56,11.9850207,0.081978844
Sweden,1992,70.9667913,51.0786024,56.779504,7.282236188,6.310697407,0.594353705,36.8813151,7.289236188,6.313697407,57.49309821,2.617831629,7.7280453,3.127816061,-19.8881889,4.01,11.64,13.27,20.34,12.15113185,0.081966361
Sweden,1993,70.95051868,51.06232978,56.477216,7.302832974,6.536357939,0.634111767,36.5790271,7.309832974,6.539357939,57.27919688,2.581104299,7.9978648,3.092352698,-19.8881889,4.55,11.88,14.35,19.43,11.52724301,0.081953878
Sweden,1994,72.83456196,52.94637306,58.433552,7.28617916,6.440960971,0.673869829,38.5353631,7.29317916,6.443960971,59.26529555,2.603000969,7.909376,3.056889336,-19.8881889,5.12,12.42,14.64,20.14,11.98335416,0.081941395
Sweden,1995,72.31594284,52.42775394,58.18408,7.140552845,6.277682103,0.713627891,38.2858911,7.147552845,6.280682103,58.85139423,2.81908964,7.624033,3.021425974,-19.8881889,5.1,11.7,14.8,20.34,11.93946531,0.081928911
Sweden,1996,77.86276793,57.95797393,63.620112,7.073545828,6.409332404,0.759777693,43.712318,7.075545828,6.410332404,64.29935016,2.807331261,7.790559,2.965527509,-19.904794,5.32,16.17,15.25,20.09,12.70552715,0.083823003
Sweden,1997,71.54807271,51.64190011,57.381184,6.993136211,6.367825005,0.805927495,37.4720114,6.995136211,6.368825005,58.12730608,2.740612882,7.7705247,2.909629044,-19.9061726,6.01,11.94,14.1,20.33,11.67158899,0.085717094
Sweden,1998,72.2091115,52.354497,58.331184,6.821728894,6.204121307,0.852077296,38.4565695,6.836728894,6.209121307,59.04526201,2.772822503,7.5372965,2.853730579,-19.8546145,6.88,12.87,14.15,20.62,11.31765083,0.087611185
Sweden,1999,70.95785028,51.05209528,57.256832,6.692259577,6.110531608,0.898227098,37.348077,6.694259577,6.111531608,57.91321794,2.830680124,7.4161201,2.797832114,-19.905755,6.87,11.65,14.27,21.07,10.83371267,0.089505276
Sweden,2000,66.84176327,46.93146737,53.292704,6.52589546,6.078786909,0.9443769,33.3814081,6.52689546,6.078786909,53.74117387,3.038761744,7.319894,2.741933649,-19.9102959,6.41,9.73,13.63,21.21,9.089774507,0.091399368
Sweden,2001,65.81804278,14.70188878,52.46904,6.373852151,5.94907325,1.026077381,1.352886,6.373852151,5.94907325,52.93200439,3.079582048,7.1625204,2.643935944,-51.116154,6.55,10.48,12.19,21.14,9.029092764,0.092911626
Sweden,2002,67.2957462,16.1795922,54.045376,6.259643942,5.88294839,1.107777863,2.929222,6.259643942,5.88294839,54.52283491,3.120402351,7.1065707,2.545938239,-51.116154,5.41,11.62,12.57,21.35,8.888411021,0.094423884
Sweden,2003,68.30945391,17.19329991,55.214768,6.114062634,5.791144931,1.189478344,4.098614,6.114062634,5.791144931,55.78366542,3.084278654,6.9935693,2.447940534,-51.116154,6.68,12.92,12.21,21.64,8.907729278,0.095936143
Sweden,2004,66.65491002,15.53875602,53.579728,6.045808025,5.758195171,1.271178826,2.463574,6.045808025,5.758195171,54.10449594,3.183722958,7.0167483,2.349942828,-51.116154,7.93,12.37,12.28,22.04,7.317047536,0.097448401
Sweden,2005,63.27464594,12.15849194,50.438352,5.907355617,5.576059012,1.352879307,-0.677802,5.907355617,5.576059012,50.91532645,3.286831261,6.820543,2.251945123,-51.116154,8.07,11.17,10.9,22.41,6.336365793,0.098960659
Sweden,2006,60.6247981,56.5198358,48.079264,5.739192083,5.479124103,1.327217911,43.9463017,5.759192083,5.487124103,48.42611675,3.368879999,6.6871442,2.142657147,-4.1049623,8.62,11.37,9.73,22.34,4.903457718,0.082659033
Sweden,2007,58.83502036,54.65219966,46.439264,5.544338349,5.549861494,1.301556514,42.2564433,5.544338349,5.549861494,46.77690705,3.330016736,6.6947274,2.033369171,-4.1828207,8.56,9.86,9.63,22.62,4.600549643,0.066357406
Sweden,2008,56.76547692,52.60849762,44.401936,5.412360015,5.675285785,1.275895118,40.2349567,5.419360015,5.678285785,44.73769735,3.283825474,6.8198729,1.924081196,-4.1569793,8.84,10.13,8.47,21.83,4.257641568,0.05005578
Sweden,2009,53.35432108,49.17150038,41.501424,5.238223381,5.364439975,1.250233721,37.3186033,5.238223381,5.364439975,42.49848765,2.574450211,6.46659,1.81479322,-4.1828207,8.89,10.37,6.11,21.24,4.734733493,0.033754153
Sweden,2010,58.72669194,54.54387124,46.934016,5.106566847,5.461536766,1.224572325,42.7511953,5.106566847,5.461536766,47.81927795,2.638178949,6.5637298,1.705505244,-4.1828207,8.31,12.9,8.14,21.69,5.081825419,0.017452527
Sweden,2011,55.34712554,51.09097154,43.449584,5.090715007,5.520004295,1.286822234,39.19343,5.090715007,5.520004295,44.21864906,2.835996858,6.5840088,1.70847082,-4.256154,7.71,10.32,8.2,21.06,4.621196531,0.017452527
